id_sewa,nama_barang,jenis,tanggal_sewa,durasi_sewa,hari,bulan,stok_saat_itu,total_biaya
MIP-05631,Screen 2x3,Screen,2025-10-18,6,Saturday,10,19,1956754
MIP-05632,TV Panasonic 43 Inch,TV,2024-04-30,4,Tuesday,4,1,1023972
MIP-05633,Epson 6000 Lumens,Proyektor,2025-03-30,5,Sunday,3,15,4130738
MIP-05634,TV Samsung 75 Inch,TV,2024-06-09,3,Sunday,6,6,5552108
MIP-05635,TV Panasonic 43 Inch,TV,2024-10-02,2,Wednesday,10,6,467403
MIP-05636,TV Samsung 50 Inch,TV,2025-10-01,5,Wednesday,10,12,2216850
MIP-05637,Epson 10000 Lumens,Proyektor,2024-07-04,2,Thursday,7,5,3069329
MIP-05638,TV Samsung 50 Inch,TV,2024-06-08,3,Saturday,6,12,1349012
MIP-05639,TV Samsung 50 Inch,TV,2024-12-09,1,Monday,12,8,512388
MIP-05640,TV Samsung 75 Inch,TV,2024-09-23,3,Monday,9,4,4380392
MIP-05641,Epson 6000 Lumens,Proyektor,2024-07-29,1,Monday,7,3,765737
MIP-05642,Screen 2x3,Screen,2025-04-10,2,Thursday,4,1,595973
MIP-05643,Epson 6000 Lumens,Proyektor,2024-05-23,6,Thursday,5,15,5701135
MIP-05644,Epson 10000 Lumens,Proyektor,2024-05-12,10,Sunday,5,3,17394808
MIP-05645,Epson 10000 Lumens,Proyektor,2024-11-05,9,Tuesday,11,1,17325552
MIP-05646,TV Sony 65 Inch,TV,2024-05-30,5,Thursday,5,4,4301214
MIP-05647,Epson 10000 Lumens,Proyektor,2025-04-12,2,Saturday,4,4,3282512
MIP-05648,Screen 3x4,Screen,2024-04-08,5,Monday,4,8,3029721
MIP-05649,TV Samsung 75 Inch,TV,2024-10-05,6,Saturday,10,7,8006848
MIP-05650,TV LG 43 Inch,TV,2024-08-10,10,Saturday,8,8,2741653
MIP-05651,TV Sony 65 Inch,TV,2025-03-08,1,Saturday,3,3,772278
MIP-05652,Epson 10000 Lumens,Proyektor,2024-09-16,8,Monday,9,2,13222842
MIP-05653,TV Samsung 50 Inch,TV,2024-10-17,1,Thursday,10,3,493639
MIP-05654,TV LG 43 Inch,TV,2024-01-18,3,Thursday,1,7,671034
MIP-05655,Screen 2x3,Screen,2024-02-15,4,Thursday,2,11,1217153
MIP-05656,Epson 10000 Lumens,Proyektor,2025-06-08,10,Sunday,6,4,17840086
MIP-05657,Screen 3x4,Screen,2024-05-07,6,Tuesday,5,4,3242780
MIP-05658,TV Samsung 75 Inch,TV,2024-07-24,1,Wednesday,7,8,1629263
MIP-05659,TV Samsung 75 Inch,TV,2024-08-15,8,Thursday,8,4,13790785
MIP-05660,TV Samsung 50 Inch,TV,2025-06-07,4,Saturday,6,4,1805568
MIP-05661,TV Sony 65 Inch,TV,2025-12-21,1,Sunday,12,5,765395
MIP-05662,TV LG 43 Inch,TV,2025-11-17,2,Monday,11,8,569927
MIP-05663,TV Panasonic 43 Inch,TV,2024-12-27,1,Friday,12,7,264318
MIP-05664,TV Samsung 75 Inch,TV,2024-02-03,8,Saturday,2,3,12376642
MIP-05665,Epson 6000 Lumens,Proyektor,2024-07-22,1,Monday,7,6,817576
MIP-05666,TV Sony 65 Inch,TV,2024-08-28,9,Wednesday,8,3,7667815
MIP-05667,Screen 2x3,Screen,2024-10-06,4,Sunday,10,15,1510019
MIP-05668,TV Panasonic 43 Inch,TV,2024-06-30,9,Sunday,6,14,2500229
MIP-05669,Screen 2x3,Screen,2024-01-13,10,Saturday,1,8,3475397
MIP-05670,TV Samsung 50 Inch,TV,2024-03-09,4,Saturday,3,3,1652343
MIP-05671,TV Samsung 50 Inch,TV,2024-01-31,9,Wednesday,1,5,4013207
MIP-05672,TV Samsung 75 Inch,TV,2024-09-29,8,Sunday,9,2,13391295
MIP-05673,Screen 3x4,Screen,2024-07-27,3,Saturday,7,3,1582157
MIP-05674,TV Samsung 75 Inch,TV,2025-05-21,6,Wednesday,5,8,9410736
MIP-05675,TV Samsung 50 Inch,TV,2024-06-10,2,Monday,6,7,992545
MIP-05676,TV Samsung 75 Inch,TV,2025-09-04,1,Thursday,9,6,1564813
MIP-05677,TV Sony 65 Inch,TV,2025-03-16,3,Sunday,3,3,2379733
MIP-05678,Epson 6000 Lumens,Proyektor,2025-08-01,10,Friday,8,14,8030782
MIP-05679,Epson 6000 Lumens,Proyektor,2025-07-23,2,Wednesday,7,7,1532095
MIP-05680,TV Samsung 75 Inch,TV,2024-06-20,6,Thursday,6,4,10700334
MIP-05681,Epson 10000 Lumens,Proyektor,2024-11-22,3,Friday,11,5,4471190
MIP-05682,TV LG 43 Inch,TV,2025-09-15,6,Monday,9,1,1597770
MIP-05683,Epson 10000 Lumens,Proyektor,2024-11-11,7,Monday,11,3,13813168
MIP-05684,TV Sony 65 Inch,TV,2025-10-15,10,Wednesday,10,5,7005489
MIP-05685,Epson 6000 Lumens,Proyektor,2025-04-09,7,Wednesday,4,7,6716180
MIP-05686,TV Panasonic 43 Inch,TV,2025-12-06,1,Saturday,12,4,309639
MIP-05687,TV LG 43 Inch,TV,2024-05-02,9,Thursday,5,10,2541746
MIP-05688,TV LG 43 Inch,TV,2025-07-06,5,Sunday,7,3,1134803
MIP-05689,TV LG 43 Inch,TV,2024-01-08,1,Monday,1,3,268823
MIP-05690,Epson 6000 Lumens,Proyektor,2025-02-02,3,Sunday,2,2,2801402
MIP-05691,TV Sony 65 Inch,TV,2025-01-12,7,Sunday,1,4,6049850
MIP-05692,Screen 2x3,Screen,2025-11-09,7,Sunday,11,4,2113470
MIP-05693,TV Samsung 50 Inch,TV,2025-06-14,9,Saturday,6,4,4012174
MIP-05694,TV Sony 65 Inch,TV,2024-10-24,9,Thursday,10,1,6454666
MIP-05695,Screen 3x4,Screen,2024-09-25,8,Wednesday,9,2,3865116
MIP-05696,Epson 6000 Lumens,Proyektor,2025-08-14,8,Thursday,8,5,7530168
MIP-05697,Epson 10000 Lumens,Proyektor,2025-09-03,7,Wednesday,9,3,11101843
MIP-05698,TV Samsung 50 Inch,TV,2024-06-30,2,Sunday,6,1,857660
MIP-05699,Epson 6000 Lumens,Proyektor,2024-02-10,7,Saturday,2,12,5481271
MIP-05700,TV Panasonic 43 Inch,TV,2025-05-14,7,Wednesday,5,12,1629122
MIP-05701,TV Samsung 75 Inch,TV,2025-06-14,8,Saturday,6,1,14356685
MIP-05702,TV Samsung 50 Inch,TV,2025-12-17,3,Wednesday,12,8,1617999
MIP-05703,Screen 2x3,Screen,2025-03-25,9,Tuesday,3,4,2828302
MIP-05704,TV Samsung 75 Inch,TV,2025-06-25,9,Wednesday,6,8,14469415
MIP-05705,TV Sony 65 Inch,TV,2024-04-03,6,Wednesday,4,2,4148428
MIP-05706,TV LG 43 Inch,TV,2024-12-30,5,Monday,12,1,1464706
MIP-05707,TV Panasonic 43 Inch,TV,2025-12-09,3,Tuesday,12,11,853766
MIP-05708,Epson 6000 Lumens,Proyektor,2025-10-21,9,Tuesday,10,10,7463272
MIP-05709,Epson 10000 Lumens,Proyektor,2024-07-23,2,Tuesday,7,3,3704245
MIP-05710,Epson 10000 Lumens,Proyektor,2025-10-25,8,Saturday,10,2,15350202
MIP-05711,Epson 10000 Lumens,Proyektor,2025-09-19,8,Friday,9,4,13385976
MIP-05712,Epson 10000 Lumens,Proyektor,2025-02-27,1,Thursday,2,1,1619680
MIP-05713,TV LG 43 Inch,TV,2024-05-02,2,Thursday,5,3,570446
MIP-05714,TV Panasonic 43 Inch,TV,2025-04-07,5,Monday,4,6,1083540
MIP-05715,Epson 10000 Lumens,Proyektor,2025-06-18,6,Wednesday,6,1,12948473
MIP-05716,TV LG 43 Inch,TV,2025-03-22,1,Saturday,3,5,252276
MIP-05717,TV Samsung 75 Inch,TV,2024-03-12,8,Tuesday,3,4,10201900
MIP-05718,TV Samsung 50 Inch,TV,2024-06-23,3,Sunday,6,12,1632465
MIP-05719,Screen 2x3,Screen,2025-05-19,8,Monday,5,5,3034148
MIP-05720,Screen 3x4,Screen,2024-06-06,6,Thursday,6,7,3545639
MIP-05721,TV Samsung 50 Inch,TV,2025-01-25,2,Saturday,1,2,915067
MIP-05722,TV Panasonic 43 Inch,TV,2025-05-19,5,Monday,5,7,1093830
MIP-05723,TV Samsung 50 Inch,TV,2024-10-08,9,Tuesday,10,8,4553755
MIP-05724,TV Samsung 50 Inch,TV,2025-08-03,2,Sunday,8,7,824084
MIP-05725,Epson 6000 Lumens,Proyektor,2025-06-26,8,Thursday,6,15,7152082
MIP-05726,TV LG 43 Inch,TV,2024-01-20,7,Saturday,1,6,1939251
MIP-05727,Epson 6000 Lumens,Proyektor,2025-02-15,2,Saturday,2,12,1597632
MIP-05728,TV LG 43 Inch,TV,2024-06-03,2,Monday,6,2,498334
MIP-05729,TV Panasonic 43 Inch,TV,2025-07-30,3,Wednesday,7,4,830305
MIP-05730,Epson 6000 Lumens,Proyektor,2025-03-09,9,Sunday,3,4,7560682
MIP-05731,Screen 3x4,Screen,2024-06-22,10,Saturday,6,9,5255207
MIP-05732,TV Samsung 75 Inch,TV,2025-04-21,1,Monday,4,6,1329308
MIP-05733,Screen 3x4,Screen,2024-12-19,10,Thursday,12,4,6250022
MIP-05734,TV Samsung 50 Inch,TV,2024-10-04,10,Friday,10,12,4540708
MIP-05735,TV Samsung 75 Inch,TV,2025-04-07,2,Monday,4,6,2811828
MIP-05736,TV Samsung 50 Inch,TV,2024-05-02,3,Thursday,5,6,1300081
MIP-05737,Screen 3x4,Screen,2024-01-21,2,Sunday,1,2,1147687
MIP-05738,Epson 10000 Lumens,Proyektor,2024-11-26,8,Tuesday,11,3,14249777
MIP-05739,Epson 6000 Lumens,Proyektor,2024-12-08,6,Sunday,12,6,6153988
MIP-05740,Epson 6000 Lumens,Proyektor,2024-10-09,9,Wednesday,10,9,7326251
MIP-05741,Screen 3x4,Screen,2025-01-14,1,Tuesday,1,5,542322
MIP-05742,TV Sony 65 Inch,TV,2025-11-18,2,Tuesday,11,2,1702913
MIP-05743,TV Samsung 75 Inch,TV,2024-01-21,5,Sunday,1,6,7363344
MIP-05744,TV Samsung 50 Inch,TV,2024-05-27,4,Monday,5,8,1554902
MIP-05745,TV Samsung 75 Inch,TV,2025-12-07,7,Sunday,12,6,11674442
MIP-05746,TV Panasonic 43 Inch,TV,2025-04-23,9,Wednesday,4,3,1929092
MIP-05747,TV LG 43 Inch,TV,2024-10-19,6,Saturday,10,4,1417144
MIP-05748,Screen 3x4,Screen,2024-04-26,3,Friday,4,1,1429249
MIP-05749,Screen 3x4,Screen,2025-04-30,7,Wednesday,4,10,4120011
MIP-05750,TV LG 43 Inch,TV,2024-01-28,1,Sunday,1,8,218144
MIP-05751,TV Sony 65 Inch,TV,2024-04-03,9,Wednesday,4,1,7567963
MIP-05752,Epson 10000 Lumens,Proyektor,2024-09-26,4,Thursday,9,2,7827926
MIP-05753,TV Panasonic 43 Inch,TV,2024-11-26,5,Tuesday,11,1,1328479
MIP-05754,Screen 2x3,Screen,2024-09-18,7,Wednesday,9,10,2404441
MIP-05755,TV Sony 65 Inch,TV,2024-02-23,9,Friday,2,3,7195963
MIP-05756,Epson 10000 Lumens,Proyektor,2024-08-13,3,Tuesday,8,2,4865210
MIP-05757,TV Samsung 75 Inch,TV,2024-10-15,8,Tuesday,10,1,10859900
MIP-05758,Epson 6000 Lumens,Proyektor,2024-03-24,8,Sunday,3,6,7730710
MIP-05759,TV Samsung 75 Inch,TV,2025-06-12,5,Thursday,6,6,7488592
MIP-05760,TV Sony 65 Inch,TV,2025-10-31,10,Friday,10,3,8238979
MIP-05761,Screen 2x3,Screen,2025-12-22,1,Monday,12,2,341743
MIP-05762,TV LG 43 Inch,TV,2025-07-18,8,Friday,7,8,2178873
MIP-05763,TV Sony 65 Inch,TV,2025-03-06,8,Thursday,3,2,6109895
MIP-05764,Epson 6000 Lumens,Proyektor,2025-05-26,7,Monday,5,2,6561391
MIP-05765,Screen 3x4,Screen,2025-05-26,5,Monday,5,2,2822480
MIP-05766,TV Sony 65 Inch,TV,2024-10-05,8,Saturday,10,5,6448047
MIP-05767,Screen 2x3,Screen,2024-01-30,5,Tuesday,1,16,1643991
MIP-05768,Screen 2x3,Screen,2024-04-30,1,Tuesday,4,15,386992
MIP-05769,TV Samsung 50 Inch,TV,2024-06-13,7,Thursday,6,3,3227225
MIP-05770,TV Sony 65 Inch,TV,2024-12-16,2,Monday,12,4,1857455
MIP-05771,Epson 6000 Lumens,Proyektor,2024-03-01,3,Friday,3,9,2370382
MIP-05772,TV Sony 65 Inch,TV,2024-01-27,7,Saturday,1,3,5765622
MIP-05773,TV Samsung 75 Inch,TV,2024-08-17,10,Saturday,8,4,17237461
MIP-05774,TV LG 43 Inch,TV,2024-11-25,9,Monday,11,1,2386606
MIP-05775,Epson 10000 Lumens,Proyektor,2024-11-10,3,Sunday,11,1,5766118
MIP-05776,TV Sony 65 Inch,TV,2024-04-30,8,Tuesday,4,1,5847742
MIP-05777,TV Sony 65 Inch,TV,2025-12-21,1,Sunday,12,2,937535
MIP-05778,Epson 6000 Lumens,Proyektor,2025-11-30,6,Sunday,11,5,4771149
MIP-05779,Screen 2x3,Screen,2024-10-16,1,Wednesday,10,18,311767
MIP-05780,TV LG 43 Inch,TV,2024-03-18,3,Monday,3,9,765843
MIP-05781,Epson 10000 Lumens,Proyektor,2025-04-20,2,Sunday,4,4,3185457
MIP-05782,TV LG 43 Inch,TV,2025-09-19,3,Friday,9,5,824297
MIP-05783,TV Sony 65 Inch,TV,2025-08-20,10,Wednesday,8,4,7746445
MIP-05784,Epson 6000 Lumens,Proyektor,2025-06-29,4,Sunday,6,7,4109522
MIP-05785,Screen 3x4,Screen,2024-01-14,1,Sunday,1,7,600533
MIP-05786,TV LG 43 Inch,TV,2025-03-11,8,Tuesday,3,8,1751458
MIP-05787,Epson 6000 Lumens,Proyektor,2024-01-10,2,Wednesday,1,1,1540601
MIP-05788,TV LG 43 Inch,TV,2024-02-06,2,Tuesday,2,3,546943
MIP-05789,Screen 2x3,Screen,2025-05-29,3,Thursday,5,9,1186857
MIP-05790,TV Samsung 50 Inch,TV,2024-11-24,8,Sunday,11,8,3566316
MIP-05791,Epson 10000 Lumens,Proyektor,2024-09-01,3,Sunday,9,4,6036983
MIP-05792,TV LG 43 Inch,TV,2024-11-04,10,Monday,11,7,2288822
MIP-05793,TV Sony 65 Inch,TV,2024-06-18,1,Tuesday,6,1,769418
MIP-05794,Screen 3x4,Screen,2025-05-18,7,Sunday,5,3,3402057
MIP-05795,Epson 6000 Lumens,Proyektor,2025-01-28,2,Tuesday,1,7,1516703
MIP-05796,Screen 2x3,Screen,2024-07-22,8,Monday,7,15,2922731
MIP-05797,Screen 2x3,Screen,2024-12-13,2,Friday,12,13,830893
MIP-05798,Screen 3x4,Screen,2025-04-10,6,Thursday,4,1,3544045
MIP-05799,Epson 10000 Lumens,Proyektor,2024-12-01,10,Sunday,12,1,18477654
MIP-05800,Epson 10000 Lumens,Proyektor,2025-02-06,4,Thursday,2,4,7809546
MIP-05801,Screen 2x3,Screen,2024-09-23,1,Monday,9,20,316578
MIP-05802,Epson 10000 Lumens,Proyektor,2024-04-16,9,Tuesday,4,3,16836714
MIP-05803,Screen 3x4,Screen,2025-09-19,2,Friday,9,6,1248014
MIP-05804,Screen 2x3,Screen,2025-01-05,7,Sunday,1,2,2525303
MIP-05805,Epson 6000 Lumens,Proyektor,2025-11-15,9,Saturday,11,13,8639110
MIP-05806,Screen 3x4,Screen,2024-01-17,10,Wednesday,1,6,5486684
MIP-05807,TV Panasonic 43 Inch,TV,2024-05-18,8,Saturday,5,13,1700857
MIP-05808,Screen 3x4,Screen,2024-08-04,4,Sunday,8,5,2524376
MIP-05809,Epson 10000 Lumens,Proyektor,2024-11-08,3,Friday,11,4,4835564
MIP-05810,TV Sony 65 Inch,TV,2024-01-10,7,Wednesday,1,4,5727949
MIP-05811,TV Panasonic 43 Inch,TV,2024-04-19,7,Friday,4,4,1764808
MIP-05812,TV Panasonic 43 Inch,TV,2025-01-22,7,Wednesday,1,1,1837607
MIP-05813,TV Samsung 75 Inch,TV,2025-07-02,7,Wednesday,7,3,10632035
MIP-05814,TV Samsung 75 Inch,TV,2024-06-28,8,Friday,6,6,13168999
MIP-05815,TV Samsung 50 Inch,TV,2024-02-08,10,Thursday,2,8,4633081
MIP-05816,TV Samsung 75 Inch,TV,2025-08-22,3,Friday,8,7,5019470
MIP-05817,Screen 3x4,Screen,2024-03-06,7,Wednesday,3,6,4264967
MIP-05818,TV LG 43 Inch,TV,2024-09-30,8,Monday,9,1,1985683
MIP-05819,TV Samsung 50 Inch,TV,2025-12-24,3,Wednesday,12,9,1657790
MIP-05820,TV Samsung 75 Inch,TV,2024-01-05,3,Friday,1,5,4481709
MIP-05821,Screen 2x3,Screen,2024-01-30,5,Tuesday,1,9,1677214
MIP-05822,TV Panasonic 43 Inch,TV,2024-03-23,5,Saturday,3,8,1291369
MIP-05823,Screen 3x4,Screen,2025-05-19,8,Monday,5,8,3744475
MIP-05824,Screen 2x3,Screen,2024-12-02,6,Monday,12,14,2495330
MIP-05825,Screen 3x4,Screen,2024-06-22,7,Saturday,6,5,4563491
MIP-05826,Screen 2x3,Screen,2024-04-24,10,Wednesday,4,8,4007893
MIP-05827,Screen 2x3,Screen,2025-11-11,10,Tuesday,11,14,3200966
MIP-05828,TV Panasonic 43 Inch,TV,2024-02-19,4,Monday,2,15,1087342
MIP-05829,TV Samsung 50 Inch,TV,2025-05-07,1,Wednesday,5,5,447265
MIP-05830,Epson 10000 Lumens,Proyektor,2025-02-02,3,Sunday,2,5,5528597
MIP-05831,Screen 2x3,Screen,2024-09-06,6,Friday,9,3,1797238
MIP-05832,TV Samsung 75 Inch,TV,2025-05-02,6,Friday,5,1,9558628
MIP-05833,Epson 6000 Lumens,Proyektor,2025-11-04,6,Tuesday,11,5,4616206
MIP-05834,TV Sony 65 Inch,TV,2024-04-22,9,Monday,4,3,7427061
MIP-05835,TV LG 43 Inch,TV,2024-03-13,5,Wednesday,3,3,1180679
MIP-05836,Epson 10000 Lumens,Proyektor,2024-04-25,4,Thursday,4,2,7667786
MIP-05837,Epson 10000 Lumens,Proyektor,2024-04-13,5,Saturday,4,3,8469112
MIP-05838,TV Sony 65 Inch,TV,2024-12-24,10,Tuesday,12,3,7955456
MIP-05839,Epson 6000 Lumens,Proyektor,2024-01-24,3,Wednesday,1,5,2626259
MIP-05840,Screen 2x3,Screen,2024-12-04,9,Wednesday,12,1,3817893
MIP-05841,Screen 3x4,Screen,2024-11-09,2,Saturday,11,4,1191348
MIP-05842,Screen 2x3,Screen,2025-07-21,2,Monday,7,10,744472
MIP-05843,TV Sony 65 Inch,TV,2024-02-02,10,Friday,2,3,8476760
MIP-05844,Screen 3x4,Screen,2024-11-27,6,Wednesday,11,9,3482292
MIP-05845,Screen 2x3,Screen,2024-09-23,10,Monday,9,7,3849175
MIP-05846,TV Sony 65 Inch,TV,2024-03-11,4,Monday,3,5,2977067
MIP-05847,TV Samsung 75 Inch,TV,2024-01-20,8,Saturday,1,7,11113765
MIP-05848,TV Samsung 75 Inch,TV,2024-10-22,4,Tuesday,10,7,5354734
MIP-05849,TV Samsung 50 Inch,TV,2024-06-21,10,Friday,6,12,5557768
MIP-05850,Screen 3x4,Screen,2025-02-21,6,Friday,2,1,3257403
MIP-05851,TV LG 43 Inch,TV,2024-03-29,10,Friday,3,2,2585728
MIP-05852,TV Samsung 75 Inch,TV,2025-02-19,7,Wednesday,2,4,10550052
MIP-05853,TV Panasonic 43 Inch,TV,2025-02-09,6,Sunday,2,6,1556753
MIP-05854,Screen 2x3,Screen,2024-11-28,9,Thursday,11,18,3110515
MIP-05855,TV Samsung 75 Inch,TV,2025-02-25,1,Tuesday,2,5,1698347
MIP-05856,TV Sony 65 Inch,TV,2024-07-01,10,Monday,7,3,7297279
MIP-05857,Epson 10000 Lumens,Proyektor,2024-03-13,3,Wednesday,3,1,5818986
MIP-05858,Screen 3x4,Screen,2025-09-13,1,Saturday,9,8,512984
MIP-05859,TV Panasonic 43 Inch,TV,2025-06-15,4,Sunday,6,9,1246273
MIP-05860,Screen 2x3,Screen,2025-08-04,9,Monday,8,3,3428267
MIP-05861,TV Panasonic 43 Inch,TV,2025-08-31,1,Sunday,8,9,241662
MIP-05862,Epson 10000 Lumens,Proyektor,2025-05-09,10,Friday,5,5,15227376
MIP-05863,Epson 10000 Lumens,Proyektor,2025-02-16,7,Sunday,2,5,12348565
MIP-05864,Screen 2x3,Screen,2024-10-28,6,Monday,10,16,2362250
MIP-05865,TV Sony 65 Inch,TV,2024-01-28,8,Sunday,1,3,5665303
MIP-05866,TV Panasonic 43 Inch,TV,2024-05-12,5,Sunday,5,2,1094490
MIP-05867,TV Samsung 75 Inch,TV,2025-12-29,7,Monday,12,6,12570528
MIP-05868,Screen 3x4,Screen,2024-12-05,6,Thursday,12,2,3362344
MIP-05869,TV Samsung 50 Inch,TV,2024-11-18,10,Monday,11,9,5109382
MIP-05870,Epson 10000 Lumens,Proyektor,2025-08-30,2,Saturday,8,2,3489824
MIP-05871,Epson 10000 Lumens,Proyektor,2024-09-30,8,Monday,9,2,13066082
MIP-05872,TV LG 43 Inch,TV,2024-11-27,8,Wednesday,11,4,1708960
MIP-05873,Epson 10000 Lumens,Proyektor,2025-12-14,1,Sunday,12,2,1710204
MIP-05874,Screen 3x4,Screen,2024-11-16,7,Saturday,11,4,3947543
MIP-05875,TV LG 43 Inch,TV,2025-10-30,7,Thursday,10,10,1564072
MIP-05876,TV Panasonic 43 Inch,TV,2024-11-10,6,Sunday,11,9,1396821
MIP-05877,TV Samsung 75 Inch,TV,2025-05-13,1,Tuesday,5,7,1565243
MIP-05878,TV LG 43 Inch,TV,2024-11-18,9,Monday,11,6,2197015
MIP-05879,TV Samsung 75 Inch,TV,2025-04-18,3,Friday,4,5,4216428
MIP-05880,TV LG 43 Inch,TV,2025-08-27,2,Wednesday,8,9,539252
MIP-05881,TV Panasonic 43 Inch,TV,2024-10-28,5,Monday,10,15,1083646
MIP-05882,Screen 2x3,Screen,2025-09-09,7,Tuesday,9,3,2745519
MIP-05883,TV LG 43 Inch,TV,2024-02-16,2,Friday,2,7,521294
MIP-05884,TV Samsung 50 Inch,TV,2025-05-29,10,Thursday,5,2,5077272
MIP-05885,Screen 3x4,Screen,2024-02-18,9,Sunday,2,5,4670621
MIP-05886,TV Sony 65 Inch,TV,2024-01-10,7,Wednesday,1,5,5017931
MIP-05887,Screen 3x4,Screen,2024-09-06,10,Friday,9,2,6057570
MIP-05888,TV LG 43 Inch,TV,2025-08-31,5,Sunday,8,6,1408094
MIP-05889,TV Samsung 50 Inch,TV,2025-06-19,7,Thursday,6,8,3296298
MIP-05890,TV Panasonic 43 Inch,TV,2025-07-17,2,Thursday,7,15,425559
MIP-05891,TV Panasonic 43 Inch,TV,2025-03-04,8,Tuesday,3,3,2001257
MIP-05892,Epson 6000 Lumens,Proyektor,2025-08-12,8,Tuesday,8,2,6564309
MIP-05893,TV LG 43 Inch,TV,2025-07-20,1,Sunday,7,5,240820
MIP-05894,Epson 10000 Lumens,Proyektor,2024-03-28,8,Thursday,3,4,15410077
MIP-05895,Screen 3x4,Screen,2024-01-08,4,Monday,1,7,2165457
MIP-05896,TV Panasonic 43 Inch,TV,2025-03-04,4,Tuesday,3,12,1005530
MIP-05897,TV Samsung 75 Inch,TV,2025-01-04,3,Saturday,1,1,4201540
MIP-05898,Epson 6000 Lumens,Proyektor,2024-10-04,8,Friday,10,4,7675538
MIP-05899,TV Samsung 75 Inch,TV,2024-06-27,5,Thursday,6,5,7250935
MIP-05900,TV Samsung 50 Inch,TV,2024-02-09,9,Friday,2,11,4373159
MIP-05901,TV Samsung 75 Inch,TV,2024-10-31,10,Thursday,10,2,15445072
MIP-05902,Screen 2x3,Screen,2025-01-24,10,Friday,1,17,3059551
MIP-05903,Screen 3x4,Screen,2024-03-02,4,Saturday,3,2,2051307
MIP-05904,TV Panasonic 43 Inch,TV,2024-01-09,3,Tuesday,1,6,668407
MIP-05905,Screen 3x4,Screen,2024-08-05,6,Monday,8,2,3493325
MIP-05906,Epson 10000 Lumens,Proyektor,2024-03-09,9,Saturday,3,4,13945767
MIP-05907,Epson 6000 Lumens,Proyektor,2024-09-24,10,Tuesday,9,15,7244272
MIP-05908,TV Panasonic 43 Inch,TV,2025-12-07,6,Sunday,12,8,1442435
MIP-05909,TV Sony 65 Inch,TV,2024-07-23,4,Tuesday,7,5,3142735
MIP-05910,Screen 3x4,Screen,2025-07-28,6,Monday,7,5,3786155
MIP-05911,TV Samsung 75 Inch,TV,2025-01-18,9,Saturday,1,1,14492598
MIP-05912,TV Samsung 75 Inch,TV,2025-04-14,7,Monday,4,8,9942425
MIP-05913,TV LG 43 Inch,TV,2025-02-06,2,Thursday,2,6,530522
MIP-05914,TV Sony 65 Inch,TV,2025-11-05,1,Wednesday,11,3,858515
MIP-05915,TV Panasonic 43 Inch,TV,2024-04-20,2,Saturday,4,13,495748
MIP-05916,Screen 3x4,Screen,2024-09-16,7,Monday,9,8,3941806
MIP-05917,TV Panasonic 43 Inch,TV,2025-01-05,9,Sunday,1,4,2173378
MIP-05918,TV Panasonic 43 Inch,TV,2024-06-12,4,Wednesday,6,9,1166642
MIP-05919,TV Samsung 75 Inch,TV,2025-06-13,10,Friday,6,2,18101558
MIP-05920,TV Samsung 50 Inch,TV,2024-10-12,5,Saturday,10,4,2111221
MIP-05921,TV Panasonic 43 Inch,TV,2024-08-27,6,Tuesday,8,10,1600724
MIP-05922,Screen 3x4,Screen,2025-11-26,5,Wednesday,11,1,2922665
MIP-05923,TV Samsung 50 Inch,TV,2025-03-01,10,Saturday,3,5,5167877
MIP-05924,Screen 3x4,Screen,2025-03-12,6,Wednesday,3,5,3412147
MIP-05925,TV LG 43 Inch,TV,2024-02-20,8,Tuesday,2,8,1857406
MIP-05926,TV Panasonic 43 Inch,TV,2025-12-30,10,Tuesday,12,13,2571361
MIP-05927,TV Sony 65 Inch,TV,2025-09-11,5,Thursday,9,1,4480009
MIP-05928,Screen 3x4,Screen,2025-08-17,7,Sunday,8,2,3771417
MIP-05929,TV Panasonic 43 Inch,TV,2024-01-18,3,Thursday,1,14,704386
MIP-05930,TV LG 43 Inch,TV,2024-11-23,4,Saturday,11,4,1045981
MIP-05931,Epson 10000 Lumens,Proyektor,2025-04-07,9,Monday,4,5,14316662
MIP-05932,TV LG 43 Inch,TV,2024-11-16,8,Saturday,11,8,2015541
MIP-05933,Screen 3x4,Screen,2025-01-05,9,Sunday,1,2,5063206
MIP-05934,TV Samsung 75 Inch,TV,2025-08-14,9,Thursday,8,8,14727393
MIP-05935,TV LG 43 Inch,TV,2024-04-02,8,Tuesday,4,4,2042203
MIP-05936,Epson 10000 Lumens,Proyektor,2024-07-02,2,Tuesday,7,4,3565978
MIP-05937,TV Sony 65 Inch,TV,2025-11-14,1,Friday,11,3,894746
MIP-05938,TV Sony 65 Inch,TV,2025-12-11,7,Thursday,12,5,5443340
MIP-05939,TV LG 43 Inch,TV,2024-04-24,4,Wednesday,4,10,982964
MIP-05940,Epson 10000 Lumens,Proyektor,2024-11-10,9,Sunday,11,3,15843482
MIP-05941,Screen 3x4,Screen,2024-07-23,5,Tuesday,7,8,2590489
MIP-05942,TV Sony 65 Inch,TV,2024-02-04,2,Sunday,2,2,1566151
MIP-05943,TV Samsung 50 Inch,TV,2024-01-03,6,Wednesday,1,7,3087337
MIP-05944,Epson 10000 Lumens,Proyektor,2024-09-29,2,Sunday,9,1,3266519
MIP-05945,TV LG 43 Inch,TV,2025-06-24,1,Tuesday,6,5,290511
